subject,script,session,woord,tested,response,score,readingTime,checkingTime,writingTime
sub-00098,cb,3,knie,0,,False,3.5164000000953735,0.9320999999046222,
sub-00098,cb,3,stoom,0,,False,5.01720000004768,0.8833999998569482,
sub-00098,cb,3,mening,0,,False,3.940300000190731,0.8393999998569512,
sub-00098,cb,3,verhaal,0,,False,4.907700000047697,0.7397999999523108,
sub-00098,cb,3,mijnheer,0,,False,9.14910000014305,1.1017000000476855,
sub-00098,cb,3,komisch,0,,False,6.7639000000953615,0.833199999809267,
sub-00098,cb,3,zaal,0,,False,3.3238999998569483,1.0891000001430484,
sub-00098,cb,3,flits,0,,False,4.825199999809257,0.9031000001430556,
sub-00098,cb,3,keihard,0,,False,9.73970000004769,0.838400000095362,
sub-00098,cb,3,redding,0,,False,6.640399999856953,0.7879999999999825,
sub-00098,cb,3,techniek,0,,False,5.833700000047685,0.6827999999523229,
sub-00098,cb,3,bloeien,0,,False,3.372400000095354,0.8774999999999977,
sub-00098,cb,3,parel,0,,False,5.6572000000476805,0.7397999999523392,
sub-00098,cb,3,oprotten,0,,False,3.865600000143047,0.7489999999999952,
sub-00098,cb,3,mand,0,,False,5.099999999999994,0.7464000000953774,
sub-00098,cb,3,zweven,0,,False,5.216899999856963,1.613100000143049,
sub-00098,cb,3,jaar,0,,False,4.92160000014303,11.60859999990464,
sub-00098,cb,3,afnemen,0,,False,6.706900000095374,0.7078999998569486,
sub-00098,cb,3,maling,0,,False,4.490799999952316,1.0219999999999914,
sub-00098,cb,3,gebit,0,,False,6.150700000047692,0.6792000000476719,
sub-00098,cb,3,bedoelen,0,,False,7.798100000143052,0.8663999998569523,
sub-00098,cb,3,schuilen,0,,False,6.539999999999992,0.7395000000000209,
sub-00098,cb,3,praat,0,,False,4.007600000143071,0.9385999999046248,
sub-00098,cb,3,waken,0,,False,4.075100000143038,0.7044999999999959,
sub-00098,cb,3,opkomen,0,,False,5.133600000143048,0.6517000000476969,
sub-00098,cb,3,voorraad,0,,False,4.523499999999984,0.7066000001430552,
sub-00098,cb,3,taal,0,,False,2.957499999999982,0.9710000000000036,
sub-00098,cb,3,jagen,0,,False,10.023799999952304,0.95929999995235,
sub-00098,cb,3,strak,0,,False,9.44939999985695,0.7069999999999936,
sub-00098,cb,3,uitdelen,0,,False,8.363700000047686,0.6972999999523495,
sub-00098,cb,3,toegeven,1,toegeven,True,,0.7727000000476778,10.43739999985695
sub-00098,cb,3,waarbij,0,,False,4.7565999999046085,0.8247999999523472,
sub-00098,cb,3,mode,0,,False,7.389099999904659,0.6574000000953788,
sub-00098,cb,3,jurk,0,,False,3.241599999904622,0.722300000190728,
sub-00098,cb,3,rechten,0,,False,4.833599999904607,0.6876000001431066,
sub-00098,cb,3,schat,0,,False,3.948900000095364,0.7638999998569602,
sub-00098,cb,3,zwart,0,,False,7.740700000047639,0.7065000000000055,
sub-00098,cb,3,kabel,0,,False,7.623399999856929,0.6167000000476719,
sub-00098,cb,3,graaf,0,,False,4.599500000000035,0.7657999999523213,
sub-00098,cb,3,lust,0,,False,5.2656999998092715,0.8668000001907217,
sub-00098,cb,3,vorm,0,,False,5.0253999998569725,0.9565000000000056,
sub-00098,cb,3,uien,0,,False,11.150500000000022,0.681900000095311,
sub-00098,cb,3,stemming,0,,False,4.539400000095384,0.6730000000000018,
sub-00098,cb,3,steel,0,,False,2.575200000047687,0.6712999999522822,
sub-00098,cb,3,kreeft,0,,False,3.8732000000476887,0.5907000000476614,
sub-00098,cb,3,baas,0,,False,3.0891999998092388,0.7402000000477074,
sub-00098,cb,3,middelen,0,,False,5.806299999952273,0.6879000000953965,
sub-00098,cb,3,piste,0,,False,6.049599999904615,0.9989999999999668,
sub-00098,cb,3,jasje,1,jasje,True,,1.158900000095343,8.081500000000005
sub-00098,cb,3,hechten,1,hechten,True,,0.6776000001430589,9.182000000000016
sub-00098,cb,3,staren,1,staren,True,,0.7509999999999764,13.837400000095386
sub-00098,cb,3,laken,0,,False,4.96390000009535,0.849099999904638,
sub-00098,cb,3,leek,0,,False,4.757199999809245,0.7498000001907599,
sub-00098,cb,3,stal,0,,False,2.5899000000953265,0.4485000000000241,
sub-00098,cb,3,leren,0,,False,5.482999999999947,0.6307000000476819,
sub-00098,cb,3,gegeven,0,,False,4.457099999904642,0.4459000000953779,
sub-00098,cb,3,slagen,0,,False,3.339099999904647,0.6502000000476755,
sub-00098,cb,3,ijdel,0,,False,5.459499999999991,0.6565000000000509,
sub-00098,cb,3,kring,0,,False,5.674200000047676,0.5745999999046489,
sub-00098,cb,3,zuster,0,,False,5.860500000000002,0.7249999999999659,
sub-00098,cb,3,stiekem,0,,False,4.722500000000025,1.427699999809306,
sub-00098,cb,3,vreten,0,,False,6.859200000047622,1.134999999999991,
sub-00098,cb,3,groen,1,groen,True,,0.7265999999045789,7.019499999999994
sub-00098,cb,3,soda,0,,False,5.89089999985697,0.8244999999999436,
sub-00098,cb,3,hier,0,,False,4.711399999857008,1.1536000001430011,
sub-00098,cb,3,kust,0,,False,3.1430999999046207,0.6387000000477201,
sub-00098,cb,3,snoep,0,,False,5.16109999990465,0.6597999999522699,
sub-00098,cb,3,huisdier,0,,False,10.356499999999984,0.6921999998091906,
sub-00098,cb,3,maaltijd,0,,False,6.223299999952246,1.030499999999961,
sub-00098,cb,3,legaal,1,legaal,True,,1.910299999952372,6.7052000000476255
sub-00098,cb,3,baai,0,,False,4.6492999999524045,0.9024000000953264,
sub-00098,cb,3,knaap,1,knaap,True,,0.7950999999046644,5.749000000000024
sub-00098,cb,3,opkijken,0,,False,11.548899999856872,0.6365000000000691,
sub-00098,cb,3,nodig,0,,False,4.41540000009536,0.7502000000476983,
sub-00098,cb,3,laag,0,,False,3.0759000000953165,0.9497000000477556,
sub-00098,cb,3,mist,1,mist,True,,0.6307999999522735,6.682599999904596
sub-00098,cb,3,geit,0,,False,2.6263999998569716,0.7389000000953274,
sub-00098,cb,3,slak,0,,False,3.1240000000000236,0.823500000000081,
sub-00098,cb,3,ticket,0,,False,9.650499999999964,0.5869000000953974,
sub-00098,cb,3,spanning,0,,False,4.697000000000003,0.6155999999045889,
sub-00098,cb,3,goedkoop,0,,False,9.06650000000002,0.6825999999047099,
sub-00098,cb,3,hiervan,0,,False,10.291199999809235,0.7319000000953793,
sub-00098,cb,3,knielen,1,knielen,True,,0.9021000001430366,9.798599999904695
sub-00098,cb,3,gerucht,0,,False,6.392200000047637,0.8733999998569288,
sub-00098,cb,3,lokken,0,,False,2.823799999952371,0.7407999999522872,
sub-00098,cb,3,heilig,0,,False,5.134099999904606,2.0516000001431394,
sub-00098,cb,3,innemen,0,,False,5.179799999952252,0.7002000000477437,
sub-00098,cb,3,diep,0,,False,4.717700000047785,0.7029999999999745,
sub-00098,cb,3,rijp,0,,False,10.181300000190731,0.6977999999523945,
sub-00098,cb,3,maken,0,,False,5.460400000095433,0.7595000000000027,
sub-00098,cb,3,geheim,0,,False,5.792099999904622,0.8075000000000045,
sub-00098,cb,3,baron,0,,False,3.7751999998092742,0.6064999999999827,
sub-00098,cb,3,trekker,0,,False,3.040599999904657,0.7437000000476246,
sub-00098,cb,3,seizoen,0,,False,5.851099999904591,0.8187999999523754,
sub-00098,cb,3,aarzelen,0,,False,4.371700000047667,0.5082999999523281,
sub-00098,cb,3,koffie,0,,False,3.857100000142964,0.4765999999046926,
sub-00098,cb,3,aflopen,0,,False,4.873200000047746,0.4953999998568861,
sub-00098,cb,3,getuigen,1,getuigen,True,,0.5070000000000618,8.171500000000037
sub-00098,cb,3,vinger,0,,False,4.82490000009534,0.5572000000477146,
sub-00098,cb,3,eenhoorn,0,,False,7.125099999904705,0.8797999999522972,
sub-00098,cb,3,volop,0,,False,6.665000000000077,0.5933000001907658,
sub-00098,cb,3,dubbel,0,,False,6.042400000095313,0.7615000000000691,
sub-00098,cb,3,apparaat,0,,False,6.324999999999932,0.8462999999524072,
sub-00098,cb,3,site,1,site,True,,0.5437000000476928,8.287000000000035
sub-00098,cb,3,geluid,0,,False,6.606799999952386,0.6087000000476337,
sub-00098,cb,3,dans,0,,False,3.1562999999523527,0.658400000095412,
sub-00098,cb,3,kasteel,0,,False,3.2024000000953947,0.6995999999046489,
sub-00098,cb,3,kanjer,0,,False,16.864399999856914,0.4523000001906894,
sub-00098,cb,3,prikken,0,,False,5.1235000000000355,0.497799999952349,
sub-00098,cb,3,aandelen,0,,False,4.39059999990468,0.4895000000000209,
sub-00098,cb,3,oceaan,0,,False,4.83890000009535,0.4920000000000755,
sub-00098,cb,3,blad,0,,False,3.808099999904584,0.7594000000954111,
sub-00098,cb,3,boeien,0,,False,2.7400999999046007,0.7415000000000873,
sub-00098,cb,3,driemaal,0,,False,10.432099999904722,0.4659999999998945,
sub-00098,cb,3,totaal,0,,False,4.557400000095299,0.7106999998093215,
sub-00098,cb,3,nakijken,0,,False,6.238500000000045,0.7139999999999418,
sub-00098,cb,3,geld,0,,False,3.08990000009544,0.6775000000000091,
sub-00098,cb,3,beseffen,0,,False,3.239700000047719,0.6748999998569616,
sub-00098,cb,3,strekken,0,,False,4.518099999904621,0.4172999999523199,
sub-00098,cb,3,woestijn,0,,False,4.292699999809315,0.5847000000476328,
sub-00098,cb,3,aanzoek,0,,False,3.1384000000953165,1.1616999998092297,
sub-00098,cb,3,vuur,0,,False,4.549200000047676,0.7002999999523354,
sub-00098,cb,3,palm,0,,False,11.1829000000954,0.5847999999523381,
sub-00098,cb,3,attentie,0,,False,4.372500000000059,0.5589000000953774,
sub-00098,cb,3,waarop,0,,False,3.674799999952256,0.4238999998569852,
sub-00098,cb,3,woning,0,,False,3.975699999809194,0.6339000000954229,
sub-00098,cb,3,bever,0,,False,2.8828999998569316,0.7838000001908085,
sub-00098,cb,3,waarvan,0,,False,7.334999999999923,0.6998999998569388,
sub-00098,cb,3,feestdag,0,,False,7.258799999952316,0.6433999998569107,
sub-00098,cb,3,loyaal,0,,False,2.9087999999522935,0.5672000000477055,
sub-00098,cb,3,doodmoe,0,,False,3.4257999999523463,0.4909999999999854,
sub-00098,cb,3,vlek,0,,False,4.2409999999999854,1.008700000047611,
sub-00098,cb,3,bisschop,0,,False,6.7225999999046735,0.5942000000476355,
sub-00098,cb,3,wegen,0,,False,3.0567000000477265,0.5742999999522453,
sub-00098,cb,3,wagon,0,,False,3.438400000095271,0.6382999999522099,
sub-00098,cb,3,kennis,0,,False,4.374799999952302,0.627099999904658,
sub-00098,cb,3,schep,0,,False,3.45900000000006,0.7290000000000418,
sub-00098,cb,3,bijkomen,1,bijkomen,True,,1.3894999999999982,12.0482000000477
sub-00098,cb,3,zingen,0,,False,5.565499999999929,0.7195999999046307,
sub-00098,cb,3,stof,1,stof,True,,0.7160999999045998,5.628400000095326
sub-00098,cb,3,kleren,0,,False,4.998500000000149,0.7045000000000528,
sub-00098,cb,3,twijfel,0,,False,3.565900000095553,0.6668999998569234,
sub-00098,cb,3,wijlen,0,,False,17.315199999809238,0.7658000001906657,
sub-00098,cb,3,lever,0,,False,4.408600000142997,0.7141999998093524,
sub-00098,cb,3,afval,0,,False,5.682600000143111,0.6501999998092742,
sub-00098,cb,3,schaamte,0,,False,5.632399999856943,0.7000000000000455,
sub-00098,cb,3,traag,0,,False,2.8361000001430057,0.5518999998569143,
sub-00098,cb,3,akkoord,0,,False,3.67379999995228,0.6937000000475564,
sub-00098,cb,3,klimmen,0,,False,4.191300000190722,0.8430999999045525,
sub-00098,cb,3,vullen,0,,False,4.772900000095433,0.7922000000476146,
sub-00098,cb,3,gedicht,0,,False,5.734200000047849,0.6519000000953383,
sub-00098,cb,3,eetlust,0,,False,4.173599999904582,0.5745999999046489,
sub-00098,cb,3,ziek,0,,False,4.009399999856896,0.5592000000476673,
sub-00098,cb,3,schatten,0,,False,4.201200000047493,0.9842999999523272,
sub-00098,cb,3,poes,0,,False,3.725700000047709,0.6925000000001091,
sub-00098,cb,3,steek,0,,False,3.2252000000478347,0.8740000000000236,
sub-00098,cb,3,blik,0,,False,4.591399999857003,0.7248000001907258,
sub-00098,cb,3,plek,0,,False,3.4359000000952165,0.6842999999523727,
sub-00098,cb,3,weigeren,0,,False,5.17450000000008,1.0520999999046126,
sub-00098,cb,3,geduld,1,geduld,True,,0.782299999952329,5.599299999952336
sub-00098,cb,3,aanzien,0,,False,4.104500000000144,0.6459000000952528,
sub-00098,cb,3,kaal,0,,False,2.5573999998571253,0.6357000000475637,
sub-00098,cb,3,strikken,0,,False,7.939100000143071,0.6781999998092942,
sub-00098,cb,3,klauw,0,,False,3.899600000142982,0.6683999998570016,
sub-00098,cb,3,mijn,0,,False,5.808399999857102,0.9911000001429784,
sub-00098,cb,3,aanraden,0,,False,3.858099999904653,1.0287000000475928,
sub-00098,cb,3,leuk,0,,False,4.066000000000031,0.7196999998093361,
sub-00098,cb,3,weeshuis,0,,False,5.249199999809207,0.9047000000477964,
sub-00098,cb,3,snuiven,1,,False,,1.1331000001430311,8.946399999857022
sub-00098,cb,3,lukken,0,,False,4.0685999999045634,4.59580000019082,
sub-00098,cb,3,muziek,0,,False,11.024499999999987,0.9587999999523618,
sub-00098,cb,3,excuus,0,,False,4.826699999809307,0.7922000000476146,
sub-00098,cb,3,besmet,0,,False,4.810299999952349,0.6755999999045343,
sub-00098,cb,3,samen,0,,False,4.973399999857065,0.7159999999998945,
sub-00098,cb,3,tekst,0,,False,3.1412999999522526,0.6572000000476237,
sub-00098,cb,3,grappen,0,,False,4.556400000095209,0.67450000000008,
sub-00098,cb,3,daarheen,0,,False,7.77079999995226,0.7461000001430875,
sub-00098,cb,3,opzicht,0,,False,4.640400000095497,0.7261999998092961,
sub-00098,cb,3,slapen,0,,False,3.2496000001431185,0.7896999998092724,
sub-00098,cb,3,zout,1,zout,True,,0.7660000000000764,5.082600000142975
sub-00098,cb,3,joggen,1,joggen,True,,0.6587999999524072,8.689999999999827
sub-00098,cb,3,woede,0,,False,4.7010999999045,0.5827000000476801,
sub-00098,cb,3,heengaan,0,,False,4.8422000000477965,0.7273999998569707,
sub-00098,cb,3,liefje,0,,False,4.042900000095415,0.6784000000952801,
sub-00098,cb,3,smullen,0,,False,3.5646000001429456,0.7092000000477583,
sub-00098,cb,3,toeval,0,,False,4.492199999809145,0.6812000000477383,
sub-00098,cb,3,flirt,1,,False,,0.8250999999045234,5.375799999952278
sub-00098,cb,3,bleek,0,,False,2.9256000001430493,0.650000000000091,
sub-00098,cb,3,openbaar,1,,False,,0.7992000000476764,5.498500000000149
sub-00098,cb,3,anarchie,0,,False,5.905799999952251,0.6418999998570598,
sub-00098,cb,3,koppen,0,,False,2.7749000000953856,0.6763999998568124,
sub-00098,cb,3,moes,0,,False,4.4748999998571435,0.6609000000953529,
sub-00098,cb,3,invloed,0,,False,6.802200000047833,0.6028999998568452,
sub-00098,cb,3,geliefd,0,,False,3.082799999952158,0.6045000000001437,
sub-00098,cb,3,opheffen,0,,False,5.399200000047813,0.6512000000477656,
sub-00098,cb,3,gezond,0,,False,6.390099999904578,0.620599999904698,
sub-00098,cb,4,loyaal,0,,False,4.457999999999998,1.3448000001907374,
sub-00098,cb,4,poes,0,,False,4.04770000004768,2.334799999952317,
sub-00098,cb,4,dans,1,dans,True,,1.149600000143053,7.722799999952315
sub-00098,cb,4,toeval,0,,False,4.647500000000001,1.0829000000953712,
sub-00098,cb,4,afval,0,,False,5.882299999952316,1.6484999999999983,
sub-00098,cb,4,laag,0,,False,3.603999999999992,1.293199999809275,
sub-00098,cb,4,redding,0,,False,6.283599999904624,1.436000000000007,
sub-00098,cb,4,kust,0,,False,3.9314000000953655,1.4648999998569536,
sub-00098,cb,4,heilig,0,,False,4.40829999995232,1.1371000001430502,
sub-00098,cb,4,beseffen,0,,False,3.8999000000953714,1.6527999999523075,
sub-00098,cb,4,mode,0,,False,3.882100000143055,1.2327000000476858,
sub-00098,cb,4,rechten,0,,False,4.0900999999046235,1.136800000190746,
sub-00098,cb,4,flirt,0,,False,4.391200000047675,1.3227000000476892,
sub-00098,cb,4,waken,0,,False,3.641700000047692,1.0387999999523174,
sub-00098,cb,4,praat,0,,False,3.7749000000953714,0.977200000047688,
sub-00098,cb,4,schuilen,0,,False,5.933200000047691,1.6542999999523147,
sub-00098,cb,4,baas,0,,False,4.174699999809263,1.4892000000477026,
sub-00098,cb,4,excuus,0,,False,3.942900000095363,1.5701999998092615,
sub-00098,cb,4,gebit,0,,False,4.117700000047677,2.086400000095381,
sub-00098,cb,4,vlek,0,,False,4.665999999999997,1.5142999999523,
sub-00098,cb,4,lokken,0,,False,4.15120000004768,1.8838999998569363,
sub-00098,cb,4,mand,0,,False,10.66500000000002,1.1045999999046217,
sub-00098,cb,4,invloed,1,invloed,True,,0.9556000001430504,8.741199999809282
sub-00098,cb,4,boeien,0,,False,4.124099999904644,1.3209000000953497,
sub-00098,cb,4,stal,0,,False,4.474500000000006,1.132099999904625,
sub-00098,cb,4,mijn,0,,False,5.900399999856944,1.3302999999523308,
sub-00098,cb,4,hier,0,,False,5.291799999952332,1.047600000143035,
sub-00098,cb,4,vullen,0,,False,3.531400000095374,1.3205999999046298,
sub-00098,cb,4,stof,0,,False,3.71589999985693,1.34660000014307,
sub-00098,cb,4,kaal,0,,False,3.772999999999996,1.6565999999046426,
sub-00098,cb,4,kennis,0,,False,4.946499999999986,1.454299999952326,
sub-00098,cb,4,strikken,0,,False,6.717099999904633,1.3134000000953563,
sub-00098,cb,4,klauw,0,,False,4.984699999809266,1.3163000001907506,
sub-00098,cb,4,slagen,0,,False,4.106099999904643,1.076800000190758,
sub-00098,cb,4,zaal,0,,False,4.724899999856916,0.988700000047686,
sub-00098,cb,4,lust,0,,False,4.008199999809278,1.2553000001907435,
sub-00098,cb,4,leek,0,,False,4.8217999999523045,1.72170000004769,
sub-00098,cb,4,middelen,0,,False,5.518199999809269,1.1970000000000027,
sub-00098,cb,4,keihard,0,,False,4.908200000047714,1.3200999999046417,
sub-00098,cb,4,traag,0,,False,3.525100000143027,1.0100999999046394,
sub-00098,cb,4,jurk,1,jurk,True,,1.9040999999046448,6.685000000000002
sub-00098,cb,4,komisch,1,komisch,True,,1.4372999999523015,13.19759999990464
sub-00098,cb,4,twijfel,0,,False,4.539899999856971,1.1197000000476578,
sub-00098,cb,4,klimmen,0,,False,4.8117999999523136,1.06279999995229,
sub-00098,cb,4,besmet,0,,False,3.8408999998569584,1.086999999999989,
sub-00098,cb,4,kleren,0,,False,5.316799999952309,0.7886000001430489,
sub-00098,cb,4,koffie,0,,False,5.21590000009536,0.7970000000000255,
sub-00098,cb,4,piste,0,,False,5.074400000095352,0.9569999999999936,
sub-00098,cb,4,site,0,,False,4.123799999952325,0.9908000001907452,
sub-00098,cb,4,dubbel,0,,False,6.042899999856957,1.1573000001907303,
sub-00098,cb,4,palm,0,,False,3.686100000143029,0.7853999998569634,
sub-00098,cb,4,liefje,0,,False,3.908000000000015,0.6907999999523327,
sub-00098,cb,4,woede,0,,False,4.458200000047725,0.8449000000953788,
sub-00098,cb,4,kasteel,0,,False,3.789100000143037,0.6890000000000214,
sub-00098,cb,4,heengaan,0,,False,8.324999999999989,0.7412000000476837,
sub-00098,cb,4,leren,0,,False,4.274799999952336,1.3887999999523115,
sub-00098,cb,4,bloeien,0,,False,4.856499999999983,1.10450000000003,
sub-00098,cb,4,feestdag,0,,False,16.649700000047687,0.7662000000477178,
sub-00098,cb,4,geluid,0,,False,6.192799999952285,0.9227999999523604,
sub-00098,cb,4,bisschop,0,,False,3.674500000000023,2.112299999952313,
sub-00098,cb,4,leuk,1,leuk,True,,1.2246000001430275,4.706399999856956
sub-00098,cb,4,snuiven,0,,False,4.5844000000954,1.6783999998569357,
sub-00098,cb,4,uien,0,,False,3.774800000190737,0.8400999999046235,
sub-00098,cb,4,oprotten,0,,False,5.989500000000021,0.9759000000953506,
sub-00098,cb,4,slapen,0,,False,3.591900000095336,0.8210000000000264,
sub-00098,cb,4,laken,0,,False,5.216599999904645,1.5430000000000064,
sub-00098,cb,4,lever,1,lever,True,,0.7255000000000109,7.140299999952333
sub-00098,cb,4,akkoord,0,,False,3.892199999809236,0.8877000000476869,
sub-00098,cb,4,snoep,0,,False,4.072900000095387,0.9570999999045852,
sub-00098,cb,4,kreeft,0,,False,5.374700000047653,1.288000000000011,
sub-00098,cb,4,ziek,0,,False,4.823599999904616,0.7555999999045753,
sub-00098,cb,4,openbaar,0,,False,4.489700000047719,0.8643999998569143,
sub-00098,cb,4,wijlen,1,wijlen,True,,0.9152999999522536,7.413400000095408
sub-00098,cb,4,bever,0,,False,3.80600000000004,1.074399999856951,
sub-00098,cb,4,blijven,0,,False,3.7147999999523336,1.0052000000476935,
sub-00098,cb,4,waarbij,0,,False,4.706099999904609,1.0426000001431248,
sub-00098,cb,4,voorraad,1,voorraad,True,,0.8747000000477101,6.6404999999999745
sub-00098,cb,4,knaap,0,,False,3.969400000095334,0.9461999998093232,
sub-00098,cb,4,ijdel,0,,False,4.375799999952392,0.7574999999999363,
sub-00098,cb,4,huisdier,0,,False,6.4402999999523445,0.6924000000954038,
sub-00098,cb,4,kabel,0,,False,3.556799999952318,0.7053999998569225,
sub-00098,cb,4,muziek,0,,False,5.257700000047748,0.7379000000953511,
sub-00098,cb,4,hiervan,0,,False,5.807200000047715,0.6588999998568852,
sub-00098,cb,4,geduld,0,,False,3.990799999952287,0.8057000000476364,
sub-00098,cb,4,schat,0,,False,4.274600000142982,0.8082999999522826,
sub-00098,cb,4,eetlust,1,eetlust,True,,1.2391999998093297,6.341300000190699
sub-00098,cb,4,stoom,0,,False,3.808399999856988,0.92190000009532,
sub-00098,cb,4,nodig,0,,False,6.658500000000004,0.8074000000954129,
sub-00098,cb,4,ticket,0,,False,5.43879999995238,1.0589000000953774,
sub-00098,cb,4,aflopen,0,,False,7.00590000009538,0.8073999998570116,
sub-00098,cb,4,trekker,0,,False,5.174700000047665,1.0730999999046844,
sub-00098,cb,4,vreten,0,,False,6.190700000047741,0.974399999856928,
sub-00098,cb,4,driemaal,0,,False,6.22300000000007,0.804899999856957,
sub-00098,cb,4,slak,0,,False,3.807599999904596,0.8932000000477274,
sub-00098,cb,4,nakijken,0,,False,5.158299999952419,0.8782000000476273,
sub-00098,cb,4,stemming,0,,False,6.607499999999959,0.7095000000000482,
sub-00098,cb,4,legaal,0,,False,3.8076000001429975,0.8757999999522781,
sub-00098,cb,4,anarchie,0,,False,4.62310000014304,0.9242999999523818,
sub-00098,cb,4,goedkoop,0,,False,5.207699999809279,1.5054999999999836,
sub-00098,cb,4,zout,0,,False,6.152700000047616,0.7694999999999936,
sub-00098,cb,4,steek,0,,False,4.315500000000043,1.1309999999999718,
sub-00098,cb,4,aanraden,0,,False,4.616100000143092,0.8130999999045798,
sub-00098,cb,4,geheim,0,,False,6.773900000095409,1.3410000000000082,
sub-00098,cb,4,schep,0,,False,3.8600999999046057,1.0402999999523672,
sub-00098,cb,4,groen,0,,False,3.90140000009535,0.9662000000477065,
sub-00098,cb,4,smullen,0,,False,3.67509999990466,0.8919999999999391,
sub-00098,cb,4,schatten,0,,False,3.6764000000953274,0.8780999999046344,
sub-00098,cb,4,jasje,0,,False,6.79099999999994,0.6952999999523399,
sub-00098,cb,4,geliefd,0,,False,4.930999999999926,0.8047000000477738,
sub-00098,cb,4,samen,0,,False,3.623500000000035,0.7390999999046244,
sub-00098,cb,4,prikken,0,,False,4.724500000000035,0.7087999999523618,
sub-00098,cb,4,graaf,0,,False,4.247700000047757,0.7922999999523199,
sub-00098,cb,4,opkomen,1,opkomen,True,,1.1844000000953656,7.214500000000044
sub-00098,cb,4,jagen,0,,False,7.682299999952306,0.8014000000954411,
sub-00098,cb,4,steel,0,,False,3.7928999998569,0.7614000000953638,
sub-00098,cb,4,zingen,1,zingen,True,,0.8156000001430357,6.557299999952306
sub-00098,cb,4,daarheen,0,,False,6.656499999999937,0.8400999999046235,
sub-00098,cb,4,kanjer,0,,False,4.222999999999956,0.9777999999523672,
sub-00098,cb,4,plek,1,plek,True,,1.329700000047751,5.283699999809187
sub-00098,cb,4,innemen,0,,False,4.156799999952341,0.8084999999999809,
sub-00098,cb,4,stiekem,0,,False,3.779499999999985,0.6996999998092406,
sub-00098,cb,4,mening,0,,False,3.95740000009539,0.8234000000953756,
sub-00098,cb,4,vervoer,0,,False,7.092899999856854,0.8891000001431166,
sub-00098,cb,4,baai,0,,False,3.536299999952348,0.8667000000476719,
sub-00098,cb,4,verhaal,0,,False,4.392000000000053,1.20929999995235,
sub-00098,cb,4,tekst,0,,False,4.076399999856903,0.8554000000954147,
sub-00098,cb,4,moes,0,,False,3.99160000014308,1.088299999952369,
sub-00098,cb,4,vorm,0,,False,3.6572999999522153,0.8579000000954693,
sub-00098,cb,4,flits,0,,False,3.6084000000954575,0.9585999999045498,
sub-00098,cb,4,blik,0,,False,3.774899999856984,1.0922999999522744,
sub-00098,cb,4,apparaat,0,,False,3.900799999952369,0.8804000000952783,
sub-00098,cb,4,waarop,0,,False,3.6907999999523327,0.9387999999522664,
sub-00098,cb,4,seizoen,0,,False,9.609000000000036,0.7402000000477074,
sub-00098,cb,4,opzicht,0,,False,4.058999999999969,0.7909000000953483,
sub-00098,cb,4,geit,0,,False,3.793399999856888,0.8587000000477474,
sub-00098,cb,4,geld,0,,False,3.675099999904546,1.0599000000954677,
sub-00098,cb,4,bedoelen,0,,False,5.818299999952387,0.8687000000476246,
sub-00098,cb,4,waarvan,0,,False,5.2590000000000146,0.8403999998569134,
sub-00098,cb,4,uitdelen,0,,False,4.913900000095282,0.8055999999046435,
sub-00098,cb,4,rijp,0,,False,6.7225999999046735,1.2599000000952856,
sub-00098,cb,4,taal,0,,False,3.575099999904637,0.9295000000000756,
sub-00098,cb,4,zweven,1,zweven,True,,0.9606000001430176,6.590599999904612
sub-00098,cb,4,aanzien,0,,False,4.175800000190748,0.7098999998569298,
sub-00098,cb,4,vuur,0,,False,3.9200000000000728,0.8483000001907612,
sub-00098,cb,4,afnemen,0,,False,7.050200000047653,0.726299999952289,
sub-00098,cb,4,opheffen,0,,False,8.03509999990456,1.2164000000954047,
sub-00098,cb,4,bijkomen,0,,False,4.751400000095373,0.8980999999047299,
sub-00098,cb,4,attentie,0,,False,4.299899999856962,0.8044000000953702,
sub-00098,cb,4,zwart,1,zwart,True,,0.719799999952329,4.864500000000021
sub-00098,cb,4,lukken,0,,False,4.059800000190762,0.9230000000001156,
sub-00098,cb,4,koppen,0,,False,4.658599999904709,0.8230999999045707,
sub-00098,cb,4,oceaan,0,,False,4.625999999999976,0.8745999999046035,
sub-00098,cb,4,eenhoorn,0,,False,6.589699999809227,0.724100000143153,
sub-00098,cb,4,weeshuis,0,,False,6.891600000143171,0.6920000000000073,
sub-00098,cb,4,maaltijd,0,,False,4.522400000095331,0.6250999999047053,
sub-00098,cb,4,woestijn,0,,False,3.8737999999523254,0.8424000000954948,
sub-00098,cb,4,diep,0,,False,3.807000000000016,0.7087000000476564,
sub-00098,cb,4,strak,0,,False,4.332800000190673,0.8328999998570907,
sub-00098,cb,4,doodmoe,0,,False,3.8838000001908313,0.7496999998090814,
sub-00098,cb,4,staren,0,,False,5.7492999999522,1.1742000000476764,
sub-00098,cb,4,knie,0,,False,6.449500000000171,0.8999999999998636,
sub-00098,cb,4,totaal,0,,False,3.791600000143262,0.9086999998091868,
sub-00098,cb,4,gegeven,0,,False,4.074999999999818,0.91079999995236,
sub-00098,cb,4,sufferd,0,,False,4.726499999999987,1.190499999999929,
sub-00098,cb,4,mist,0,,False,3.5246999998093997,0.9112000000475292,
sub-00098,cb,4,baron,0,,False,3.91599999999994,1.0475999999046053,
sub-00098,cb,4,bleek,0,,False,4.192700000047807,1.0627999999524036,
sub-00098,cb,4,aandelen,1,aandelen,True,,0.8725999999046508,5.54690000009532
